No;id;time;Y;D;X1;X2;eff;error;mu;alpha;xi;F1;L1;F2;L2
819;128;9;6.364895317;0;-0.368883648;0.742080657;0;-0.51675945;5;1.625898302;-1.514667654;0.123854244;0.326117525;-0.325931586;0.390650215
820;128;10;10.37076016;0;1.052228042;0.754190097;0;1.512395427;5;1.625898302;-1.601536174;0.215941569;0.326117525;1.148807618;0.390650215
821;128;11;15.17106271;0;3.786677959;1.848986103;0;-0.769484923;5;1.625898302;-0.530906522;0.379639483;0.326117525;0.993503856;0.390650215
822;128;12;5.440693666;0;2.713927451;-0.801901502;0;-0.082086904;5;1.625898302;-1.461755585;-0.502323453;0.326117525;0.54839696;0.390650215
823;128;13;8.021408201;0;0.918616216;-0.32758418;0;0.787133614;5;1.625898302;0.687916773;-0.333207384;0.326117525;0.238731735;0.390650215
824;128;14;11.57222546;0;-0.213627038;1.565300905;0;-1.058590536;5;1.625898302;2.100108941;-1.018575383;0.326117525;-0.627906076;0.390650215
825;128;15;12.55552384;0;-0.024211422;1.801227449;0;1.655175816;5;1.625898302;-1.287030476;-1.071791226;0.326117525;1.360652449;0.390650215
826;128;16;7.706982341;0;3.163308289;-1.136739995;0;0.675762415;5;1.625898302;0.787738847;0.303528641;0.326117525;-0.600259587;0.390650215
827;128;17;18.64247644;0;2.453032936;2.956019468;0;-1.07420661;5;1.625898302;0.769042241;0.448209779;0.326117525;2.187332993;0.390650215
828;128;18;8.054727147;0;1.289646877;-0.421199566;0;0.454577809;5;1.625898302;0.332202579;0.053004227;0.326117525;1.532610626;0.390650215
829;128;19;11.17078417;0;2.533246644;1.008210594;0;-0.213307143;5;1.625898302;-1.008376608;0.922267468;0.326117525;-0.235700359;0.390650215
830;128;20;13.16178319;0;0.469320548;1.868397058;0;0.313228772;5;1.625898302;-0.119452607;2.050084686;0.326117525;-1.0264209;0.390650215
831;128;21;4.899035182;0;1.386569528;-0.768469257;1.252441912;-0.089975197;5;1.625898302;-0.280395335;-0.491031166;0.326117525;-0.710406564;0.390650215
832;128;22;14.20912291;0;1.780636564;1.607263746;2.901248254;1.070516037;5;1.625898302;0.562989533;-2.309168876;0.326117525;0.256883709;0.390650215
833;128;23;14.50637693;0;1.274592798;2.699268748;3.88044069;-1.351100386;5;1.625898302;-0.372438756;1.005738524;0.326117525;-0.246691878;0.390650215
834;128;24;9.065841354;0;2.182761844;0.056624969;6.231770099;-0.522616697;5;1.625898302;0.976973387;-0.709200763;0.326117525;-0.347542599;0.390650215
835;128;25;11.29551949;0;1.112775738;1.592246216;4.36016517;-0.249190678;5;1.625898302;-0.374580858;-0.688008616;0.326117525;-0.951618567;0.390650215
836;128;26;13.24156426;0;0.903953581;1.779310976;5.019896346;-0.995798725;5;1.625898302;1.052711466;1.02557137;0.326117525;-0.045027725;0.390650215
837;128;27;9.510031114;0;1.286339018;1.362139471;7.326097976;-1.039955044;5;1.625898302;-1.049177007;-0.284773007;0.326117525;-0.784904469;0.390650215
838;128;28;5.335331001;0;-0.772327161;0.603191553;6.314737605;-0.017980241;5;1.625898302;-1.260155245;-1.220717712;0.326117525;-1.667941937;0.390650215
839;128;29;9.597922462;0;0.550772453;-0.199401255;10.21069157;-0.132175133;5;1.625898302;3.241039935;0.18130348;0.326117525;-0.38022652;0.390650215
840;128;30;4.793760729;0;2.305458511;-0.495035679;8.952886409;-2.549342775;5;1.625898302;-0.416857588;-0.138891362;0.326117525;0.918996609;0.390650215
841;129;1;17.38277832;0;0.184221464;2.865168924;0;1.040573456;5;1.619115451;1.131337213;0.253318514;-0.730372095;0.005764186;-0.513387102
842;129;2;8.66007327;0;0.665342116;0.921159425;0;0.249725736;5;1.619115451;-1.460640071;-0.028546755;-0.730372095;0.385280401;-0.513387102
843;129;3;14.92872592;0;1.715487407;1.072121571;0;2.416207373;5;1.619115451;0.739947511;-0.042870457;-0.730372095;-0.370660032;-0.513387102
844;129;4;5.206940366;0;-0.678477249;-0.665865372;0;0.685198238;5;1.619115451;1.909103569;1.368602284;-0.730372095;0.644376549;-0.513387102
845;129;5;12.86546498;0;2.311835574;1.849091548;0;-0.446959309;5;1.619115451;-1.443893161;-0.225770986;-0.730372095;-0.220486562;-0.513387102
846;129;6;18.44940897;0;2.554118607;2.351639942;0;2.797391147;5;1.619115451;0.701784335;1.516470604;-0.730372095;0.331781964;-0.513387102
847;129;7;18.39575104;0;1.474594417;2.387983271;0;2.832226024;5;1.619115451;-0.262197489;-1.548752804;-0.730372095;1.096839013;-0.513387102
848;129;8;0.004139225;0;1.040739118;-1.404819078;0;-1.218711816;5;1.619115451;-1.572144159;0.58461375;-0.730372095;0.435181491;-0.513387102
849;129;9;4.740305717;0;0.180553892;-0.363532439;0;0.469031956;5;1.619115451;-1.514667654;0.123854244;-0.730372095;-0.325931586;-0.513387102
850;129;10;7.469156438;0;1.147458556;0.754288745;0;-0.211246919;5;1.619115451;-1.601536174;0.215941569;-0.730372095;1.148807618;-0.513387102
851;129;11;9.631193997;0;0.136698791;1.33552176;0;0.187051147;5;1.619115451;-0.530906522;0.379639483;-0.730372095;0.993503856;-0.513387102
852;129;12;7.099750493;0;1.031419949;0.199361614;0;0.227542729;5;1.619115451;-1.461755585;-0.502323453;-0.730372095;0.54839696;-0.513387102
853;129;13;5.807033745;0;0.039217071;-0.132706223;0;-1.261900463;5;1.619115451;0.687916773;-0.333207384;-0.730372095;0.238731735;-0.513387102
854;129;14;14.79122866;0;1.59899258;1.040374731;0;0.28558958;5;1.619115451;2.100108941;-1.018575383;-0.730372095;-0.627906076;-0.513387102
855;129;15;8.242668706;0;1.49477684;-0.139235152;0;1.749247363;5;1.619115451;-1.287030476;-1.071791226;-0.730372095;1.360652449;-0.513387102
856;129;16;17.33521611;0;1.901114813;2.701620107;0;-0.164090004;5;1.619115451;0.787738847;0.303528641;-0.730372095;-0.600259587;-0.513387102
857;129;17;4.771812685;0;2.605001376;-1.202703737;0;-0.162926711;5;1.619115451;0.769042241;0.448209779;-0.730372095;2.187332993;-0.513387102
858;129;18;11.09507447;0;0.026254412;1.181488454;0;1.398572006;5;1.619115451;0.332202579;0.053004227;-0.730372095;1.532610626;-0.513387102
859;129;19;3.271371973;0;1.550594821;-1.411921678;0;0.898396241;5;1.619115451;-1.008376608;0.922267468;-0.730372095;-0.235700359;-0.513387102
860;129;20;2.809716232;0;-0.967477997;-0.034533467;0;-1.648494818;5;1.619115451;-0.119452607;2.050084686;-0.730372095;-1.0264209;-0.513387102
861;129;21;14.28765534;0;0.292891524;2.234712567;1.438546776;0.228556973;5;1.619115451;-0.280395335;-0.491031166;-0.730372095;-0.710406564;-0.513387102
862;129;22;18.51439544;0;1.898791457;2.075093346;1.662194812;1.653547235;5;1.619115451;0.562989533;-2.309168876;-0.730372095;0.256883709;-0.513387102
863;129;23;4.415524627;0;-0.16352475;-0.824996248;0.620523614;1.41527635;5;1.619115451;-0.372438756;1.005738524;-0.730372095;-0.246691878;-0.513387102
864;129;24;7.722097477;0;1.118717227;-0.703021509;4.259344892;0.419951604;5;1.619115451;0.976973387;-0.709200763;-0.730372095;-0.347542599;-0.513387102
865;129;25;10.32939482;0;-0.125765793;0.832784741;3.896995317;0.721220807;5;1.619115451;-0.374580858;-0.688008616;-0.730372095;-0.951618567;-0.513387102
866;129;26;4.804599363;0;0.20087938;-0.381746555;6.922301059;-1.196935212;5;1.619115451;1.052711466;1.02557137;-0.730372095;-0.045027725;-0.513387102
867;129;27;10.56599702;0;0.68631895;1.132885991;4.54850899;0.300131567;5;1.619115451;-1.049177007;-0.284773007;-0.730372095;-0.784904469;-0.513387102
868;129;28;5.951592295;0;0.228515537;-0.143104181;7.868996181;-0.954448935;5;1.619115451;-1.260155245;-1.220717712;-0.730372095;-1.667941937;-0.513387102
869;129;29;5.37158711;0;-1.275130455;-0.939401381;7.94660299;-0.458018068;5;1.619115451;3.241039935;0.18130348;-0.730372095;-0.38022652;-0.513387102
870;129;30;8.515721731;0;0.942003527;0.268738429;11.1271659;0.935603684;5;1.619115451;-0.416857588;-0.138891362;-0.730372095;0.918996609;-0.513387102
871;130;1;3.319325185;0;0.738580647;-0.960530081;0;-1.136893112;5;0.785320632;1.131337213;0.253318514;-1.222434184;0.005764186;-1.347066405
872;130;2;8.323167079;0;0.341471961;1.291399354;0;0.266918251;5;0.785320632;-1.460640071;-0.028546755;-1.222434184;0.385280401;-1.347066405
873;130;3;8.132534604;0;0.041349499;0.195291645;0;0.428332039;5;0.785320632;0.739947511;-0.042870457;-1.222434184;-0.370660032;-1.347066405
874;130;4;4.356363308;0;0.49055111;-0.447493252;0;0.05491197;5;0.785320632;1.909103569;1.368602284;-1.222434184;0.644376549;-1.347066405
875;130;5;14.08616844;0;1.610096231;1.913151901;0;1.822188822;5;0.785320632;-1.443893161;-0.225770986;-1.222434184;-0.220486562;-1.347066405
876;130;6;5.041148958;0;-2.704341783;1.527150315;0;-1.022347329;5;0.785320632;0.701784335;1.516470604;-1.222434184;0.331781964;-1.347066405
877;130;7;9.320763363;0;1.577087935;0.39956288;0;0.606130261;5;0.785320632;-0.262197489;-1.548752804;-1.222434184;1.096839013;-1.347066405
878;130;8;1.892390817;0;-1.817409183;0.295474764;0;-0.088930567;5;0.785320632;-1.572144159;0.58461375;-1.222434184;0.435181491;-1.347066405
879;130;9;9.68392897;0;0.106379069;1.760027113;0;-0.260832244;5;0.785320632;-1.514667654;0.123854244;-1.222434184;-0.325931586;-1.347066405
880;130;10;0.376080931;0;-1.316108216;-0.381397347;0;0.464091234;5;0.785320632;-1.601536174;0.215941569;-1.222434184;1.148807618;-1.347066405
881;130;11;-2.130526956;0;-0.83039507;-1.243915152;0;-1.020400591;5;0.785320632;-0.530906522;0.379639483;-1.222434184;0.993503856;-1.347066405
882;130;12;8.412162635;0;1.623692118;1.301008716;0;-1.313450917;5;0.785320632;-1.461755585;-0.502323453;-1.222434184;0.54839696;-1.347066405
883;130;13;3.53259985;0;0.911387627;-1.147760301;0;-0.494480875;5;0.785320632;0.687916773;-0.333207384;-1.222434184;0.238731735;-1.347066405
884;130;14;15.45226102;0;1.485388848;0.746237633;0;1.75175715;5;0.785320632;2.100108941;-1.018575383;-1.222434184;-0.627906076;-1.347066405
885;130;15;1.420872994;0;-1.909499757;-0.233662404;0;0.055764775;5;0.785320632;-1.287030476;-1.071791226;-1.222434184;1.360652449;-1.347066405
886;130;16;7.978991886;0;0.698540327;-0.020529352;0;0.331434398;5;0.785320632;0.787738847;0.303528641;-1.222434184;-0.600259587;-1.347066405
887;130;17;-7.684633928;0;-0.101881173;-3.484293081;0;-0.189846638;5;0.785320632;0.769042241;0.448209779;-1.222434184;2.187332993;-1.347066405
888;130;18;2.31640923;0;0.550314477;-0.897532908;0;0.470492732;5;0.785320632;0.332202579;0.053004227;-1.222434184;1.532610626;-1.347066405
889;130;19;6.338300708;0;-0.848934343;1.390625938;0;-0.951679543;5;0.785320632;-1.008376608;0.922267468;-1.222434184;-0.235700359;-1.347066405
890;130;20;5.438563309;0;0.989365607;-0.4170481;0;1.157910467;5;0.785320632;-0.119452607;2.050084686;-1.222434184;-1.0264209;-1.347066405
891;130;21;7.7380112;0;-0.559331309;0.216831284;0.272165361;0.58470526;5;0.785320632;-0.280395335;-0.491031166;-1.222434184;-0.710406564;-1.347066405
892;130;22;12.09069883;0;2.821680358;0.416797857;2.935340589;-0.806452823;5;0.785320632;0.562989533;-2.309168876;-1.222434184;0.256883709;-1.347066405
893;130;23;1.542712574;0;-0.699817181;-0.775922185;2.531707896;0.054553246;5;0.785320632;-0.372438756;1.005738524;-1.222434184;-0.246691878;-1.347066405
894;130;24;13.06081383;0;1.526020507;0.907017824;4.129821069;0.716331619;5;0.785320632;0.976973387;-0.709200763;-1.222434184;-0.347542599;-1.347066405
895;130;25;14.22441241;0;1.327098729;1.601968092;6.462352841;0.557730982;5;0.785320632;-0.374580858;-0.688008616;-1.222434184;-0.951618567;-1.347066405
896;130;26;10.43441141;0;-1.057358836;1.454947431;5.317830624;1.481934016;5;0.785320632;1.052711466;1.02557137;-1.222434184;-0.045027725;-1.347066405
897;130;27;5.146266696;0;1.93718149;-0.773168455;8.818618387;-0.612987755;5;0.785320632;-1.049177007;-0.284773007;-1.222434184;-0.784904469;-1.347066405
898;130;28;16.61980542;0;1.538374587;1.900351075;8.986158368;1.116136615;5;0.785320632;-1.260155245;-1.220717712;-1.222434184;-1.667941937;-1.347066405
899;130;29;12.52486724;0;1.271581268;0.299939533;10.28460132;1.03654801;5;0.785320632;3.241039935;0.18130348;-1.222434184;-0.38022652;-1.347066405
900;130;30;5.286142985;0;0.236761296;0.303855229;7.753599431;-0.162483132;5;0.785320632;-0.416857588;-0.138891362;-1.222434184;0.918996609;-1.347066405
901;131;1;8.266230157;0;2.312823718;0.412609198;0;-0.975926693;5;-0.841025861;1.131337213;0.253318514;1.603962992;0.005764186;-0.888128199
902;131;2;5.676073107;0;1.095839467;1.119670363;0;-1.089145191;5;-0.841025861;-1.460640071;-0.028546755;1.603962992;0.385280401;-0.888128199
903;131;3;8.094693199;0;2.321020225;0.052177789;0;0.457786958;5;-0.841025861;0.739947511;-0.042870457;1.603962992;-0.370660032;-0.888128199
904;131;4;19.22138886;0;2.141471757;3.153355898;0;-0.071126734;5;-0.841025861;1.909103569;1.368602284;1.603962992;0.644376549;-0.888128199
905;131;5;5.953555841;0;1.511528643;0.038050508;0;1.779102667;5;-0.841025861;-1.443893161;-0.225770986;1.603962992;-0.220486562;-0.888128199
906;131;6;18.94229058;0;3.088442267;2.773418024;0;0.53513796;5;-0.841025861;0.701784335;1.516470604;1.603962992;0.331781964;-0.888128199
907;131;7;-8.123912992;0;0.180702108;-2.790390346;0;-0.371944875;5;-0.841025861;-0.262197489;-1.548752804;1.603962992;1.096839013;-0.888128199
908;131;8;9.31038145;0;1.088465946;2.036475302;0;-1.025542248;5;-0.841025861;-1.572144159;0.58461375;1.603962992;0.435181491;-0.888128199
909;131;9;11.54090242;0;1.550194188;2.480225588;0;-0.582401675;5;-0.841025861;-1.514667654;0.123854244;1.603962992;-0.325931586;-0.888128199
910;131;10;8.677455422;0;0.603017838;1.949345794;0;0.342888393;5;-0.841025861;-1.601536174;0.215941569;1.603962992;1.148807618;-0.888128199
911;131;11;12.51547455;0;2.294166804;2.439201961;0;-0.450934647;5;-0.841025861;-0.530906522;0.379639483;1.603962992;0.993503856;-0.888128199
912;131;12;-0.609422898;0;-0.092586821;-0.81184324;0;0.51423012;5;-0.841025861;-1.461755585;-0.502323453;1.603962992;0.54839696;-0.888128199
913;131;13;8.118816448;0;2.514340134;0.612800051;0;-0.334338052;5;-0.841025861;0.687916773;-0.333207384;1.603962992;0.238731735;-0.888128199
914;131;14;6.575856763;0;1.019661872;0.159589282;0;-0.105559909;5;-0.841025861;2.100108941;-1.018575383;1.603962992;-0.627906076;-0.888128199
915;131;15;0.510367162;0;-0.22630761;0.507596017;0;-0.730509673;5;-0.841025861;-1.287030476;-1.071791226;1.603962992;1.360652449;-0.888128199
916;131;16;15.03357979;0;2.820950524;1.446972172;0;1.905043585;5;-0.841025861;0.787738847;0.303528641;1.603962992;-0.600259587;-0.888128199
917;131;17;8.246427348;0;1.141393344;1.022705368;0;0.332621731;5;-0.841025861;0.769042241;0.448209779;1.603962992;2.187332993;-0.888128199
918;131;18;12.79249335;0;1.500555745;2.615421713;0;0.23063364;5;-0.841025861;0.332202579;0.053004227;1.603962992;1.532610626;-0.888128199
919;131;19;15.72798187;0;2.723102387;3.285843115;0;-1.691862415;5;-0.841025861;-1.008376608;0.922267468;1.603962992;-0.235700359;-0.888128199
920;131;20;18.19207649;0;3.957839733;1.77835667;0;0.6597919;5;-0.841025861;-0.119452607;2.050084686;1.603962992;-1.0264209;-0.888128199
921;131;21;4.148764521;0;0.203503178;0.415656615;0.831483368;-1.023623589;5;-0.841025861;-0.280395335;-0.491031166;1.603962992;-0.710406564;-0.888128199
922;131;22;-9.529228368;0;-2.550940413;-2.292254323;0.533383372;-0.891521574;5;-0.841025861;0.562989533;-2.309168876;1.603962992;0.256883709;-0.888128199
923;131;23;22.90969654;0;0.603250343;5.256436086;3.759275036;0.918341171;5;-0.841025861;-0.372438756;1.005738524;1.603962992;-0.246691878;-0.888128199
924;131;24;3.916430175;0;0.044041802;0.006003629;5.222777029;-0.452700647;5;-0.841025861;0.976973387;-0.709200763;1.603962992;-0.347542599;-0.888128199
925;131;25;8.463997929;0;1.322654557;1.787901148;4.382464611;-1.74837228;5;-0.841025861;-0.374580858;-0.688008616;1.603962992;-0.951618567;-0.888128199
926;131;26;17.78265116;0;2.027541583;2.362850316;5.488226058;1.76990411;5;-0.841025861;1.052711466;1.02557137;1.603962992;-0.045027725;-0.888128199
927;131;27;4.222678505;0;-0.17164639;1.140534753;5.378419807;-2.377406925;5;-0.841025861;-1.049177007;-0.284773007;1.603962992;-0.784904469;-0.888128199
928;131;28;7.511074719;0;2.374951505;0.713710852;8.790937635;0.57281153;5;-0.841025861;-1.260155245;-1.220717712;1.603962992;-1.667941937;-0.888128199
929;131;29;15.0937359;0;2.145484344;1.300831424;10.46152196;1.017249249;5;-0.841025861;3.241039935;0.18130348;1.603962992;-0.38022652;-0.888128199
930;131;30;9.935627588;0;2.801121406;1.687440302;8.300067784;-0.630967867;5;-0.841025861;-0.416857588;-0.138891362;1.603962992;0.918996609;-0.888128199
931;132;1;15.80837091;0;2.949939419;2.296726838;0;0.444287051;5;-0.963754865;1.131337213;0.253318514;1.393604772;0.005764186;0.582161632
932;132;2;4.234106264;0;1.06400218;-0.009714647;0;0.439130388;5;-0.963754865;-1.460640071;-0.028546755;1.393604772;0.385280401;0.582161632
933;132;3;8.473708004;0;0.840873514;0.697182405;0;1.040623153;5;-0.963754865;0.739947511;-0.042870457;1.393604772;-0.370660032;0.582161632
934;132;4;18.25471891;0;1.697716319;2.615044174;0;0.484099388;5;-0.963754865;1.909103569;1.368602284;1.393604772;0.644376549;0.582161632
935;132;5;5.770154507;0;1.901353497;0.654775718;0;-0.244883779;5;-0.963754865;-1.443893161;-0.225770986;1.393604772;-0.220486562;0.582161632
936;132;6;25.21708861;0;4.732919695;4.174545328;0;0.915992058;5;-0.963754865;0.701784335;1.516470604;1.393604772;0.331781964;0.582161632
937;132;7;9.079683714;0;-0.299427579;2.108084333;0;0.800622357;5;-0.963754865;-0.262197489;-1.548752804;1.393604772;1.096839013;0.582161632
938;132;8;7.759692526;0;1.080726003;1.361122701;0;-0.936569034;5;-0.963754865;-1.572144159;0.58461375;1.393604772;0.435181491;0.582161632
939;132;9;9.35004058;0;2.317529835;1.976287232;0;-1.400787434;5;-0.963754865;-1.514667654;0.123854244;1.393604772;-0.325931586;0.582161632
940;132;10;7.818906035;0;0.803514321;1.150225431;0;0.16027754;5;-0.963754865;-1.601536174;0.215941569;1.393604772;1.148807618;0.582161632
941;132;11;14.15299807;0;4.312562604;1.833870669;0;-0.273962375;5;-0.963754865;-0.530906522;0.379639483;1.393604772;0.993503856;0.582161632
942;132;12;7.935968679;0;1.887203409;1.613533175;0;-0.985539113;5;-0.963754865;-1.461755585;-0.502323453;1.393604772;0.54839696;0.582161632
943;132;13;7.431583091;0;-0.407261837;1.118710428;0;0.08393068;5;-0.963754865;0.687916773;-0.333207384;1.393604772;0.238731735;0.582161632
944;132;14;2.104107759;0;0.544722962;-0.490646137;0;-1.319996526;5;-0.963754865;2.100108941;-1.018575383;1.393604772;-0.627906076;0.582161632
945;132;15;3.403303723;0;1.320571913;-0.042058494;0;0.161226351;5;-0.963754865;-1.287030476;-1.071791226;1.393604772;1.360652449;0.582161632
946;132;16;6.695030497;0;-1.011879238;1.144767759;0;-0.624928388;5;-0.963754865;0.787738847;0.303528641;1.393604772;-0.600259587;0.582161632
947;132;17;20.18342283;0;3.059973579;3.154329655;0;0.957164274;5;-0.963754865;0.769042241;0.448209779;1.393604772;2.187332993;0.582161632
948;132;18;18.35204092;0;1.78613157;2.93562615;0;2.424489141;5;-0.963754865;0.332202579;0.053004227;1.393604772;1.532610626;0.582161632
949;132;19;8.703657249;0;1.352316705;1.363796874;0;-0.915979244;5;-0.963754865;-1.008376608;0.922267468;1.393604772;-0.235700359;0.582161632
950;132;20;20.7512664;0;3.118306834;3.466345977;0;1.057664171;5;-0.963754865;-0.119452607;2.050084686;1.393604772;-1.0264209;0.582161632
951;132;21;3.42107533;0;1.495535061;-0.519194813;-0.812514745;0.825149728;5;-0.963754865;-0.280395335;-0.491031166;1.393604772;-0.710406564;0.582161632
952;132;22;-0.664368327;0;1.17361868;-1.099502175;3.144141097;-0.070194224;5;-0.963754865;0.562989533;-2.309168876;1.393604772;0.256883709;0.582161632
953;132;23;12.4375593;0;-0.319810653;2.763074163;4.348541857;-0.453646374;5;-0.963754865;-0.372438756;1.005738524;1.393604772;-0.246691878;0.582161632
954;132;24;6.601599574;0;1.378031321;-0.058095481;4.371556455;1.575307707;5;-0.963754865;0.976973387;-0.709200763;1.393604772;-0.347542599;0.582161632
955;132;25;-1.837217486;0;-0.624720261;-0.451965258;5.242249032;-2.005457818;5;-0.963754865;-0.374580858;-0.688008616;1.393604772;-0.951618567;0.582161632
956;132;26;16.62548727;0;3.596921548;2.393258723;5.378741452;-0.643194792;5;-0.963754865;1.052711466;1.02557137;1.393604772;-0.045027725;0.582161632
957;132;27;4.347072118;0;1.145482762;0.835055653;7.339038071;-1.436843444;5;-0.963754865;-1.049177007;-0.284773007;1.393604772;-0.784904469;0.582161632
958;132;28;3.490283646;0;0.880628946;0.370153733;7.547859874;1.395313439;5;-0.963754865;-1.260155245;-1.220717712;1.393604772;-1.667941937;0.582161632
959;132;29;10.77444194;0;-0.022894413;1.226480872;11.04323321;-0.190703433;5;-0.963754865;3.241039935;0.18130348;1.393604772;-0.38022652;0.582161632
960;132;30;6.267189747;0;2.35432166;0.15890228;9.550662315;-0.524671199;5;-0.963754865;-0.416857588;-0.138891362;1.393604772;0.918996609;0.582161632
961;133;1;13.09688204;0;1.536617395;0.585619958;0;3.184044474;5;0.322319592;1.131337213;0.253318514;0.660622463;0.005764186;-0.285279924
962;133;2;7.313855106;0;2.166495597;0.488162882;0;-0.050037268;5;0.322319592;-1.460640071;-0.028546755;0.660622463;0.385280401;-0.285279924
963;133;3;6.7844406;0;0.797994843;0.096835763;0;-0.443749312;5;0.322319592;0.739947511;-0.042870457;0.660622463;-0.370660032;-0.285279924
964;133;4;18.19024289;0;3.101248049;2.279134905;0;0.29986525;5;0.322319592;1.909103569;1.368602284;0.660622463;0.644376549;-0.285279924
965;133;5;13.04067423;0;0.494185875;3.440911846;0;-1.568424621;5;0.322319592;-1.443893161;-0.225770986;0.660622463;-0.220486562;-0.285279924
966;133;6;17.41275813;0;1.580243279;2.803648155;0;0.490302643;5;0.322319592;0.701784335;1.516470604;0.660622463;0.331781964;-0.285279924
967;133;7;4.440107147;0;0.338212968;0.157994106;0;-0.096163201;5;0.322319592;-0.262197489;-1.548752804;0.660622463;1.096839013;-0.285279924
968;133;8;10.84176901;0;0.410562489;1.983481845;0;0.468525123;5;0.322319592;-1.572144159;0.58461375;0.660622463;0.435181491;-0.285279924
969;133;9;11.39468748;0;0.674145975;2.573485857;0;-0.982370636;5;0.322319592;-1.514667654;0.123854244;0.660622463;-0.325931586;-0.285279924
970;133;10;8.064865905;0;2.452488811;1.033217805;0;-1.022983842;5;0.322319592;-1.601536174;0.215941569;0.660622463;1.148807618;-0.285279924
971;133;11;13.3938694;0;3.072636007;2.085287773;0;-0.693414663;5;0.322319592;-0.530906522;0.379639483;0.660622463;0.993503856;-0.285279924
972;133;12;8.849064111;0;1.975462291;1.423106728;0;-0.767989573;5;0.322319592;-1.461755585;-0.502323453;0.660622463;0.54839696;-0.285279924
973;133;13;9.932694609;0;0.501236721;0.80346707;0;1.299049967;5;0.322319592;0.687916773;-0.333207384;0.660622463;0.238731735;-0.285279924
974;133;14;10.73725874;0;0.753812765;0.491878886;0;1.579145562;5;0.322319592;2.100108941;-1.018575383;0.660622463;-0.627906076;-0.285279924
975;133;15;7.308115024;0;0.716432496;1.26983385;0;-0.156891953;5;0.322319592;-1.287030476;-1.071791226;0.660622463;1.360652449;-0.285279924
976;133;16;9.607269614;0;-0.053494651;1.179294179;0;-0.358936561;5;0.322319592;0.787738847;0.303528641;0.660622463;-0.600259587;-0.285279924
977;133;17;11.02837531;0;1.846177168;1.249259961;0;-0.32903883;5;0.322319592;0.769042241;0.448209779;0.660622463;2.187332993;-0.285279924
978;133;18;7.871830995;0;0.464842391;0.695145738;0;0.069236478;5;0.322319592;0.332202579;0.053004227;0.660622463;1.532610626;-0.285279924
979;133;19;11.31455243;0;0.543108786;1.894695081;0;0.096904234;5;0.322319592;-1.008376608;0.922267468;0.660622463;-0.235700359;-0.285279924
980;133;20;16.39379498;0;2.898831678;2.118304219;0;0.290034388;5;0.322319592;-0.119452607;2.050084686;0.660622463;-1.0264209;-0.285279924
981;133;21;5.280838943;0;0.024683571;0.360877181;-2.137384528;-0.746678941;5;0.322319592;-0.280395335;-0.491031166;0.660622463;-0.710406564;-0.285279924
982;133;22;2.950868983;0;-0.362670705;-0.042033485;2.499962209;-0.846896389;5;0.322319592;0.562989533;-2.309168876;0.660622463;0.256883709;-0.285279924
983;133;23;10.19280045;0;0.67727657;0.877925225;1.74285841;1.197077664;5;0.322319592;-0.372438756;1.005738524;0.660622463;-0.246691878;-0.285279924
984;133;24;5.609849311;0;0.700910706;-0.157453328;4.822761428;-0.548627361;5;0.322319592;0.976973387;-0.709200763;0.660622463;-0.347542599;-0.285279924
985;133;25;12.05043591;0;1.084757255;1.965976834;3.453903919;0.303045695;5;0.322319592;-0.374580858;-0.688008616;0.660622463;-0.951618567;-0.285279924
986;133;26;11.60350675;0;2.186697296;0.802795978;5.741219241;-0.056970534;5;0.322319592;1.052711466;1.02557137;0.660622463;-0.045027725;-0.285279924
987;133;27;6.600434586;0;-0.230946691;1.160099347;7.390407377;-0.957849392;5;0.322319592;-1.049177007;-0.284773007;0.660622463;-0.784904469;-0.285279924
988;133;28;3.500982081;0;1.464411376;-0.762017453;7.802729797;0.591061909;5;0.322319592;-1.260155245;-1.220717712;0.660622463;-1.667941937;-0.285279924
989;133;29;14.39875911;0;2.65119866;0.9276173;7.053050521;0.173104873;5;0.322319592;3.241039935;0.18130348;0.660622463;-0.38022652;-0.285279924
990;133;30;11.94291231;0;1.484809355;1.502261211;8.572361827;1.399783356;5;0.322319592;-0.416857588;-0.138891362;0.660622463;0.918996609;-0.285279924
991;134;1;9.648388627;0;1.860234177;0.693217844;0;0.117459585;5;-0.805329382;1.131337213;0.253318514;1.023529159;0.005764186;0.998339654
992;134;2;11.70981296;0;1.849704651;2.367400419;0;-0.331545758;5;-0.805329382;-1.460640071;-0.028546755;1.023529159;0.385280401;0.998339654
993;134;3;10.49377168;0;1.452668641;1.414037924;0;0.278294913;5;-0.805329382;0.739947511;-0.042870457;1.023529159;-0.370660032;0.998339654
994;134;4;18.51196792;0;3.407191003;2.714161123;0;-1.185591649;5;-0.805329382;1.909103569;1.368602284;1.023529159;0.644376549;0.998339654
995;134;5;7.01010692;0;1.305124603;1.413767526;0;-0.835894053;5;-0.805329382;-1.443893161;-0.225770986;1.023529159;-0.220486562;0.998339654
996;134;6;19.80595618;0;3.563045003;2.984266667;0;0.510273251;5;-0.805329382;0.701784335;1.516470604;1.023529159;0.331781964;0.998339654
997;134;7;4.844061283;0;0.811632326;0.307750835;0;-0.333120901;5;-0.805329382;-0.262197489;-1.548752804;1.023529159;1.096839013;0.998339654
998;134;8;9.634867209;0;3.406175021;0.879766172;0;-0.065960946;5;-0.805329382;-1.572144159;0.58461375;1.023529159;0.435181491;0.998339654
